meshes/weapons/bladeofwoe/bladeofwoe.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/blades/bladesshield.nif	NiStringExtraData x1
meshes/weapons/boundweapons/boundarrow.nif	Unused Float x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/boundweapons/boundarrowflight.nif	Unused Float x1, Flags x1
meshes/weapons/boundweapons/boundaxeencheffects.nif	Triangles x981, Controller ID x34, Node Name x28, Controller Type x28, Value x26, Property Type x24
meshes/weapons/boundweapons/boundaxeholder.nif	NiStringExtraData x1
meshes/weapons/boundweapons/boundbow.nif	Value x7, Controlled Variable x3, Controller ID x3, Translation x3, Data x2, Next Controller x2
meshes/weapons/boundweapons/boundbowencheffects.nif	Controller ID x24, Controller Type x20, Node Name x18, Property Type x18, Value x12, NiBoolInterpolator x6
meshes/weapons/boundweapons/boundsword01.nif	NiStringExtraData x1
meshes/weapons/boundweapons/boundswordencheffects.nif	Controller ID x34, Node Name x28, Controller Type x28, Value x24, Property Type x24, NiFloatInterpolator x8
meshes/weapons/ceremonialblade/1stpersonceremonialblade.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/ceremonialblade/ceremonialblade.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/daedric/1stpersondaedricbattleaxe.nif	Material x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Num Filters x1
meshes/weapons/daedric/1stpersondaedricdagger.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/daedric/1stpersondaedricgreatsword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/daedric/1stpersondaedricmace.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/daedric/1stpersondaedricsword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/daedric/1stpersondaedricwaraxe.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/daedric/1stpersondaedricwarhammer.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1
meshes/weapons/daedric/daedricarrow.nif	Unused Float x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/daedric/daedricarrowprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/daedric/daedricbattleaxe.nif	BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/daedric/daedricbowskinned.nif	Translation x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/daedric/daedricdagger.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Vertices x1
meshes/weapons/daedric/daedricgreatsword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/daedric/daedricmace.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/daedric/daedricsword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/daedric/daedricwaraxe.nif	BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1, Flags x1
meshes/weapons/daedric/daedricwarhammer.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1
meshes/weapons/dawnbreaker/1stpersondawnbreaker.nif	Triangles x15, Value x4, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/dawnbreaker/dawnbreaker.nif	Triangles x15, Value x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/dragonpriest/dragonpriestdagger.nif	Flags x2, NiStringExtraData x1
meshes/weapons/dragonpriest/dragonpriestdagger3rd.nif	Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/dragonpriest/dragonprieststaff.nif	NiStringExtraData x1
meshes/weapons/dragonpriest/dragonprieststaff3rd.nif	NiStringExtraData x1
meshes/weapons/draugr/1stpersondraugrgreatsword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/draugr/1stpersondraugrhandaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/draugr/1stpersondraugrsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/draugr/draugrarrowprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/draugr/draugrbattleaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/draugr/draugrbowskinned.nif	BSBehaviorGraphExtraData x1, NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/draugr/draugrgreatsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/draugr/draugrhandaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/draugr/draugrmagicarrowflight.nif	Unused Float x1, Flags x1
meshes/weapons/draugr/draugrmagicbattleaxe.nif	Material x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/draugr/draugrmagicbowskinned.nif	BSBehaviorGraphExtraData x1, NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/draugr/draugrmagicquiver.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/draugr/draugrmagicsword.nif	NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/draugr/draugrsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/draugr/fxdraugrmagicaxestreak.nif	Translation x2, Num Bones x2, Bones x2, BSBehaviorGraphExtraData x1
meshes/weapons/draugr/fxdraugrmagicbowstreak.nif	BSBehaviorGraphExtraData x1, Translation x1, Num Bones x1, Bones x1
meshes/weapons/draugr/fxdraugrmagicswordstreak.nif	BSBehaviorGraphExtraData x1, Translation x1, Num Bones x1, Bones x1
meshes/weapons/dwarven/1stpersondwarvenbattleaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/dwarven/1stpersondwarvendagger.nif	Flags x2, Name x1, NiBooleanExtraData x1, NiStringExtraData x1
meshes/weapons/dwarven/1stpersondwarvengreatsword.nif	Flags x2
meshes/weapons/dwarven/1stpersondwarvenhandaxe.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/dwarven/1stpersondwarvenmace.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/dwarven/1stpersondwarvenstaff.nif	NiStringExtraData x1
meshes/weapons/dwarven/1stpersondwarvensword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/dwarven/1stpersondwarvenwarhammer.nif	Flags x2, NiStringExtraData x1
meshes/weapons/dwarven/dwarvenarrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/dwarven/dwarvenarrowprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/dwarven/dwarvenbattleaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/dwarven/dwarvendagger.nif	Flags x2, Name x1, NiBooleanExtraData x1, NiStringExtraData x1, Unused Float x1, Material x1
meshes/weapons/dwarven/dwarvengreatsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/dwarven/dwarvenhandaxe.nif	Material x4, Unused Float x3, Flags x2, Num Filters x1, Filters x1
meshes/weapons/dwarven/dwarvenmace.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/dwarven/dwarvenspherearrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/dwarven/dwarvensphereboltprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/dwarven/dwarvenspherebowdummyobject.nif	NiStringExtraData x1, Unused Float x1
meshes/weapons/dwarven/dwarvenstaff.nif	NiStringExtraData x1
meshes/weapons/dwarven/dwarvensword.nif	NiStringExtraData x1
meshes/weapons/dwarven/dwarvenwarhammer.nif	Flags x2
meshes/weapons/ebony/1stpersonebonybattleaxe.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebony/1stpersonebonygreatsword.nif	BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Flags x1
meshes/weapons/ebony/1stpersonebonymace.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebony/1stpersonebonysword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/ebony/1stpersonebonywaraxe.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebony/1stpersonebonywarhammer.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebony/ebonyarrow.nif	Unused Float x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/ebony/ebonyarrowprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/ebony/ebonybattleaxe.nif	Material x3, Unused Float x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/ebony/ebonybowskinned.nif	BSInvMarker x1, NiStringExtraData x1, Translation x1
meshes/weapons/ebony/ebonydagger.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/ebony/ebonymace.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebony/ebonyshield.nif	BSInvMarker x1, NiStringExtraData x1
meshes/weapons/ebony/ebonysword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/ebony/ebonywaraxe.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebony/ebonywarhammer.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/ebonyblade/1stpersonebonyblade.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/ebonyblade/ebonyblade.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/elven/1stpersonelvenbattleaxe.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/1stpersonelvendagger.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/1stpersonelvengreatsword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/1stpersonelvenmace.nif	Flags x2, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/elven/1stpersonelvensword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/1stpersonelvenwaraxe.nif	Flags x2, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/elven/1stpersonelvenwarhammer.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvenarrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/elven/elvenarrowflight.nif	Unused Float x1, Flags x1
meshes/weapons/elven/elvenbattleaxe.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvenbowskinned.nif	NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/elven/elvenbowskinned_hkp.nif	NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvenbowskinned_nohkp.nif	NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvendagger.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvengreatsword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvenmace.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/elven/elvensword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/elven/elvenwaraxe.nif	Material x2, Flags x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/elven/elvenwarhammer.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/executioner/1stpersonexecutioneraxe.nif	Material x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Num Filters x1
meshes/weapons/executioner/executioneraxe.nif	Material x2, Flags x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/falmer/1stpersonfalmerbattleaxe.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/falmer/1stpersonfalmerlongsword.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/falmer/falmerarrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/falmer/falmerarrowinflight.nif	Unused Float x1
meshes/weapons/falmer/falmeraxe.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/falmer/falmerbow.nif	NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/falmer/falmerlongsword.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/forsworn/1stpersonforswornaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/forsworn/1stpersonforswornstaff.nif	NiStringExtraData x1
meshes/weapons/forsworn/1stpersonforswornsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/forsworn/forswornarrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/forsworn/forswornarrowprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/forsworn/forswornaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/forsworn/forswornstaff.nif	NiStringExtraData x1
meshes/weapons/forsworn/forswornsword.nif	Triangles x192, Flags x2, Num Vertices x2, Data Size x2, Vertex Data x2, NiStringExtraData x1
meshes/weapons/giant/giantclub.nif	BSInvMarker x1, NiStringExtraData x1
meshes/weapons/glass/1stpersonglassbattleaxe.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1
meshes/weapons/glass/1stpersonglassdagger.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/glass/1stpersonglassgreatsword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/glass/1stpersonglassmace.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1
meshes/weapons/glass/1stpersonglassswordchillrend.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1
meshes/weapons/glass/1stpersonglasswaraxe.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1
meshes/weapons/glass/1stpersonglasswarhammer.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1
meshes/weapons/glass/glassarrow.nif	Unused Float x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/glass/glassarrowflight.nif	NiStringExtraData x1, Unused Float x1, Flags x1
meshes/weapons/glass/glassbattleaxe.nif	Material x2, Flags x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/glass/glassbowskinned.nif	BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/glass/glassdagger.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/glass/glassgreatsword.nif	NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/glass/glassmace.nif	Flags x2, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/glass/glasssword.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/glass/glassswordchillrend.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/glass/glasswaraxe.nif	Flags x2, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/glass/glasswarhammer.nif	Material x2, Flags x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/imperial/1stpersonimperialsword.nif	Triangles x575, Flags x4, NiStringExtraData x1, Num Filters x1, Filters x1, Num Vertices x1
meshes/weapons/imperial/imperialsword.nif	Triangles x81, Flags x4, NiStringExtraData x1, Num Filters x1, Filters x1, Num Vertices x1
meshes/weapons/imperial/imperialswordgo.nif	NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/iron/1stpersonironbattleaxe.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/1stpersonironbow.nif	BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/iron/1stpersonironclaymore.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/1stpersonironmace.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/1stpersonwaraxe.nif	Material x4, Unused Float x3, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/1stpersonwarhammer.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/ironarrow.nif	Texture Clamp Mode x7, Unused Float x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/iron/ironarrowflight.nif	Unused Float x1, Texture Clamp Mode x1
meshes/weapons/iron/ironbattleaxe.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/ironbow.nif	BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/iron/ironclaymore.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/irondagger.nif	Material x4, Unused Float x3, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/ironmace.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/ironmacebottombroken.nif	BSInvMarker x1
meshes/weapons/iron/ironswordbottombroken.nif	BSInvMarker x1
meshes/weapons/iron/ironswordtopbroken.nif	BSInvMarker x1
meshes/weapons/iron/ironwaraxebottombroken.nif	BSInvMarker x1
meshes/weapons/iron/ironwaraxetopbroken.nif	BSInvMarker x1
meshes/weapons/iron/longsword.nif	Material x4, Unused Float x3, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/waraxe.nif	Material x4, Unused Float x3, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/iron/warhammer.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/keening/1stpersonkeening.nif	BSInvMarker x1, NiStringExtraData x1, Flags x1
meshes/weapons/keening/keening.nif	BSInvMarker x1, NiStringExtraData x1
meshes/weapons/maceofmolagbal/1stpersonmaceofmolagbal.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/maceofmolagbal/1stpersonrustymaceofmolagbal.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/maceofmolagbal/rustymaceofmolagbal.nif	NiStringExtraData x1
meshes/weapons/maceofmolagbal/testmaceofmolagbal.nif	NiStringExtraData x1
meshes/weapons/mehrunesrazor/1stpersonmehrunesrazor.nif	Flags x2, NiStringExtraData x1
meshes/weapons/mehrunesrazor/mehrunesrazor.nif	Flags x2, NiStringExtraData x1
meshes/weapons/mehrunesrazor/mehrunesrazorblade.nif	Unused Float x1
meshes/weapons/mehrunesrazor/mehrunesrazorgem.nif	Unused Float x1
meshes/weapons/mehrunesrazor/mehrunesrazorhilt.nif	Unused Float x1
meshes/weapons/mqdragonpriest/mq_dragonprieststaff.nif	BSInvMarker x1, NiStringExtraData x1
meshes/weapons/mqdragonpriest/mq_static.nif	BSInvMarker x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/nightingale/1stpersonnightingalesword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/1stpersonnordherobattleaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/1stpersonnordherogreatsword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/nordhero/1stpersonnordherosword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/1stpersonnordherowaraxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/nordheroarrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/nordhero/nordherobattleaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/nordherobow.nif	NiStringExtraData x1, Unused Float x1, Translation x1
meshes/weapons/nordhero/nordherogreatsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/nordherohandaxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/nordhero/nordherosword.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/orcish/1stpersonorcishbattleaxe.nif	Material x2, Flags x2, BSInvMarker x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/orcish/1stpersonorcishdagger.nif	Material x3, Unused Float x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1
meshes/weapons/orcish/1stpersonorcishgreatsword.nif	Triangles x447, Flags x2, BSInvMarker x1, Num Filters x1, Filters x1, Num Vertices x1
meshes/weapons/orcish/1stpersonorcishhandaxe.nif	Material x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Num Filters x1
meshes/weapons/orcish/1stpersonorcishmace.nif	Flags x2, BSInvMarker x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/orcish/1stpersonorcishsword.nif	Flags x2, BSInvMarker x1, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/orcish/orcisharrow.nif	Unused Float x2, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/orcish/orcisharrowprojectile.nif	Unused Float x1, Flags x1
meshes/weapons/orcish/orcishbattleaxe.nif	Material x2, Flags x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1
meshes/weapons/orcish/orcishbow.nif	BSInvMarker x1, Rotation x1, Translation x1
meshes/weapons/orcish/orcishdagger.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/orcish/orcishgreatsword.nif	Flags x2, Num Filters x1, Filters x1
meshes/weapons/orcish/orcishhandaxe.nif	Material x2, Flags x2, BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Num Filters x1
meshes/weapons/orcish/orcishmace.nif	Flags x2, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/orcish/orcishsword.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/orcish/orcishwarhammer.nif	Flags x2
meshes/weapons/pickaxe/1stpersonpickaxe02.nif	Material x2, NiStringExtraData x1, Unused Float x1, Num Filters x1, Filters x1, Flags x1
meshes/weapons/ruefulaxe/1stpersonruefulaxe.nif	Flags x2, NiStringExtraData x1, Unused Float x1, Material x1, Num Filters x1, Filters x1
meshes/weapons/ruefulaxe/ruefulaxe.nif	NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/sanguinerose/sanguinerose.nif	Textures x3, NiStringExtraData x1
meshes/weapons/scimitar/1stpersonscimitar.nif	Flags x2, NiStringExtraData x1
meshes/weapons/scimitar/scimitar.nif	Flags x2, NiStringExtraData x1
meshes/weapons/shiv/shiv.nif	Flags x2, NiStringExtraData x1, Unused Float x1
meshes/weapons/silver/1stpersonsilversword.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/silver/silversword.nif	Material x3, Unused Float x2, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/skullofcorruption/1stpersonskullofcorruption.nif	BSInvMarker x1, Unused Float x1
meshes/weapons/skullofcorruption/skullofcorruption.nif	BSInvMarker x1, Unused Float x1
meshes/weapons/spikedshield/spikedshield.nif	BSInvMarker x1, NiStringExtraData x1
meshes/weapons/staff01/1stpersonstaff01.nif	Textures x3, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/staff01/staff01.nif	Textures x3, BSInvMarker x1, NiStringExtraData x1
meshes/weapons/staff02/1stpersonstaff02.nif	NiStringExtraData x1
meshes/weapons/staff02/staff02.nif	NiStringExtraData x1
meshes/weapons/staff03/1stpersonstaff03.nif	NiStringExtraData x1
meshes/weapons/staff03/staff03.nif	NiStringExtraData x1
meshes/weapons/staff04/1stpersonstaff04.nif	NiStringExtraData x1
meshes/weapons/staff04/staff04.nif	NiStringExtraData x1
meshes/weapons/staffofmagnus/staffofmagnus.nif	NiStringExtraData x1
meshes/weapons/steel/1stpersonsteelbattleaxe.nif	Material x5, Unused Float x4, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/steel/1stpersonsteelbattleaxe1hander.nif	Material x5, Unused Float x4, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/steel/1stpersonsteeldagger.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/steel/1stpersonsteelgreatsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/1stpersonsteelgreatsword1hander.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/1stpersonsteelmace.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/1stpersonsteelsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/1stpersonsteelwaraxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/steelarrow.nif	Unused Float x2, NiStringExtraData x1
meshes/weapons/steel/steelarrowflight.nif	Unused Float x1, Flags x1
meshes/weapons/steel/steelbattleaxe.nif	Material x5, Unused Float x4, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/steel/steelbattleaxe1hander.nif	Material x5, Unused Float x4, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/steel/steelbow.nif	NiStringExtraData x1, Translation x1
meshes/weapons/steel/steeldagger.nif	Material x4, Unused Float x3, Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1
meshes/weapons/steel/steelgreatsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/steelgreatsword1hander.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/steelmace.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/steelsword.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/steelwaraxe.nif	Flags x2, NiStringExtraData x1
meshes/weapons/steel/steelwarhammer.nif	Flags x2, NiStringExtraData x1
meshes/weapons/torch/torch.nif	Phase x2, Vertex Desc x2
meshes/weapons/volendrung/1stpersonvolendrung.nif	Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1, Value x1
meshes/weapons/volendrung/volendrung.nif	Flags x2, NiStringExtraData x1, Num Filters x1, Filters x1, Value x1
meshes/weapons/wabbajack/wabbajack.nif	NiStringExtraData x1
meshes/weapons/wooden/woodenbow.nif	BSInvMarker x1, NiStringExtraData x1, Unused Float x1, Translation x1
meshes/_byoh/animobjects/animobjectbreadpeel.nif	Material x3, Unused Float x2, NiStringExtraData x1, Num Filters x1, Filters x1
